Date,S&P,ADBE,AMD,CAT,XTO,XYL
20141031,0.011663115,0.022353293,,0.012402767,,0.015242245
20141103,-0.000118929,-0.002999494,,-0.011804399,,-0.008839958
20141104,-0.002833854,0.01645684,,-0.016195441,,-0.002778857
20141105,0.005684311,0.004212117,,0.008080267,,0.012443261
20141106,0.003768404,0.010176048,,0.014976293,,0.019592801
20141107,0.000349525,-0.006959159,,0.008387724,,-0.001887781
20141110,0.003115327,0.001396025,,0.004412252,,0.006458101
20141111,0.000696451,0,,0.003126109,,0.001876239
20141112,-0.000701363,-0.004053203,,0.004475968,,0.005340713
20141113,0.000529705,0.004331605,,-0.01842266,,-0.002666552
20141114,0.000240241,-0.004191773,,0.002272416,,0.00452873
20141117,0.000735089,-0.020510918,,0.003545707,,0.002919733
20141118,0.00512085,0.012216079,,0.003337425,,0.012641755
20141119,-0.001502287,-0.00014101,,-0.007278424,,-0.023032217
20141120,0.001965164,-0.005380449,,0.007768745,,0.003208846
20141121,0.005223212,0.012415606,,0.041820216,,0.020869705
20141124,0.00285993,-0.001332888,,-0.004613626,,0.003914329
20141125,-0.001150692,0.010822228,,0.002639513,,-0.000260034
20141126,0.002802053,0.013519202,,-0.004244997,,0.003899387
20141128,-0.002545664,0.009546289,,-0.050303258,,-0.00520251
20141201,-0.00685279,0.000949549,,-0.016032842,,0.002604605
20141202,0.006364167,-0.003804227,,0.005138774,,-0.010986127
20141203,0.003757674,-0.00395481,,0.006710435,,0.022625111
20141204,-0.001162572,-0.002052104,,-0.005104003,,-0.008262037
20141205,0.001663831,-0.008664428,,-0.008969102,,0.000518865
20141208,-0.007283022,-0.004845722,,-0.036390163,,-0.020154749
20141209,-0.000237852,-0.006753755,,0.002097798,,0.007900707
20141210,-0.01648612,-0.024255808,,-0.025787662,,-0.034154687
20141211,0.004525434,-0.001576242,,-0.003554309,,0.003792798
20141212,-0.016346465,0.086222649,,-0.023910593,,-0.021317614
20141215,-0.006362787,-0.039989008,,-0.008321528,,0.00110439
20141216,-0.00852526,-0.009906912,,-0.004578465,,0.000827657
20141217,0.020148074,0.022896855,,0.004578503,,0.017491134
20141218,0.023731374,0.01202244,,0.021385687,,0.031732167
20141219,0.004559638,-0.005892326,,0.000217976,,0.012779
20141222,0.003803223,0.000671774,,0.00662898,,0.003879465
20141223,0.001744839,-0.001612299,,0.012701,,-0.000516133
20141224,-0.000139307,0.004828325,,0.002350236,,0.001032467
20141226,0.00330411,-0.000937439,,0.005427246,,0.004890024
20141229,0.000861403,-0.007258278,,-0.00553328,,-0.002313674
20141230,-0.004900592,-0.014197307,,-0.012023999,,-0.011126672
20141231,-0.010364384,-0.005281925,,-0.011514033,,-0.009412156
20150102,-0.000340022,-0.004964302,,0.003816707,,0.000262965
20150105,-0.018447213,-0.004988422,,-0.054230235,,-0.064258027
20150106,-0.008933255,-0.020349657,,-0.006455794,,-0.005898361
20150107,0.011562736,0.008189375,,0.015378148,,0.00785606
20150108,0.017730168,0.025066201,,0.010196835,,0.007517671
20150109,-0.008439322,-0.014852758,,-0.012020963,,-0.019043176
20150112,-0.008126617,-0.010072558,,-0.008708812,,-0.022010463
20150113,-0.002581886,-0.007479905,,-0.006002982,,0.002309331
20150114,-0.005830029,-0.008536331,,-0.003479045,,-0.006364209
20150115,-0.009290903,0.004276841,,-0.02054154,,-0.006989369
20150116,0.013334893,0.020279964,,-0.005469933,,0.00727944
20150120,0.001548752,-0.00335161,,0.00131114,,-0.002033065
20150121,0.004720465,0.000698756,,0.016535531,,0.020144726
20150122,0.015154313,0.026756822,,0.016842368,,0.006531622
20150123,-0.005506656,0.007862013,,-0.014035032,,-0.004539287
20150126,0.002565168,-0.017983742,,0.004894005,,0.000568838
20150127,-0.013478287,-0.017753668,,-0.07454576,,-0.01287047
20150128,-0.013587503,-0.017078002,,0.002001995,,-0.013913343
20150129,0.009489517,0.019592801,,-0.000125008,,-0.002923269
20150130,-0.013077099,-0.021303313,,-0.00037507,,-0.001757544
20150202,0.01287917,0.013877264,,0.010820249,,0.018594054
20150203,0.014336238,0.011326611,,0.037392119,,0.018537121
20150204,-0.004164706,0.004993512,,-0.023754927,,-0.01422875
20150205,0.010238811,0.011281128,,0.01957515,,-0.00086037
20150206,-0.003424027,-0.007690496,,-0.004317306,,0.009421478
20150209,-0.00425624,-0.002899199,,0.017393846,,-0.002275587
20150210,0.01061898,0.005927398,,-0.009135603,,0.007943368
20150211,-2.90E-05,0.00343011,,-0.005857119,,-0.003963846
20150212,0.009598295,0.021410158,,0.001437966,,0.0101612
20150213,0.00406646,0.025415278,,0.018973853,,0.012557819
20150217,0.0015963,0.008071339,,0.002932695,,-0.005004502
20150218,-0.000314358,0.0077489,,-0.006816177,,-0.001394973
20150219,-0.001062622,0,,-0.01784732,,-0.004756293
20150220,0.006107843,0.010493748,,0.013592206,,0.010322539
20150223,-0.000303385,-0.005745474,,-0.011314771,,-0.006124718
20150224,0.002754973,-0.005392514,,0.012024416,,0.004180251
20150225,-0.000766017,0.005008437,,0.007662567,,0.002222528
20150226,-0.001477118,0.01133551,,-0.015981019,,-0.007520206
20150227,-0.002960682,0.00177143,,-0.01079809,,-0.001958917
20150302,0.006106238,0.008685174,,0.001205273,,0.013079095
20150303,-0.004548872,-0.010076599,,-0.001929861,,-0.001936875
20150304,-0.004398161,-0.017366936,,-0.013489577,,-0.011421983
20150305,0.001195365,0.012672365,,-0.00269563,,-0.003086759
20150306,-0.014275356,-0.013703465,,-0.017949126,,-0.011589904
20150309,0.003936662,0.004888034,,0.009324392,,0.002272416
20150310,-0.017106821,-0.025012214,,-0.011199481,,-0.015726008
20150311,-0.001919521,6.60E-05,,-0.002631459,,-0.003463993
20150312,0.012522703,0.018121804,,0.006129178,,0.016918079
20150313,-0.006093237,0.002837969,,-0.012044242,,-0.016051133
20150316,0.013442909,0.00910542,,0.009296652,,0.012061961
20150317,-0.003325698,0.016836468,,-0.019189955,,-0.010330173
20150318,0.012085102,-0.035391972,,0.036053202,,0.034026477
20150319,-0.004884489,0.003245727,,-0.015364431,,-0.009242581
20150320,0.008972383,0.002847941,,0.01364153,,0.012582507
20150323,-0.001747257,-0.013141979,,-0.00123276,,-0.025039898
20150324,-0.006158346,-0.011858029,,-0.00755144,,-0.000855366
20150325,-0.014665927,-0.031231671,,-0.007733829,,-0.009454554
20150326,-0.002380331,-0.002190397,,0.000249969,,-0.002017033
20150327,0.002365761,0.00464818,,-0.002632462,,0.008615777
20150330,0.012162382,0.003948196,,0.021113532,,0.010807389
20150331,-0.008834686,0.004609361,,-0.016605105,,-0.009378844
20150401,-0.003973255,0.015167391,,-0.004884912,,0.011074451
20150402,0.003523452,0.008093162,,0.007505761,,0.010673831
20150406,0.006587073,0.007240723,,0.015457909,,0.007792559
20150407,-0.002064033,-0.007638096,,-0.011726487,,0
20150408,0.002678941,-0.00277986,,-0.001242772,,-0.022996402
20150409,0.004447576,0.011727958,,0.002979557,,-0.008261029
20150410,0.005189377,0.002616574,,0.023519242,,0.006841543
20150413,-0.004591807,-0.006686304,,-0.005584565,,-0.001136646
20150414,0.001628432,-0.000921424,,0.010415569,,0.001137353
20150415,0.005134989,0.001052446,,0.025691138,,0.008205245
20150416,-0.000778747,-0.0116415,,-0.009675659,,0.009534403
20150417,-0.011375704,-0.026973537,,-0.012647645,,-0.019445851
20150420,0.009192748,0.010470987,,0.0157257,,0.00906479
20150421,-0.001481702,0.009425441,,-0.008070479,,-0.002823984
20150422,0.005074582,0.011724004,,0.011256408,,0.002824009
20150423,0.002354941,0.013419554,,-0.000943445,,0.012331652
20150424,0.002250266,0.000260966,,-0.002243515,,-0.007549425
20150427,-0.004149913,0.000130991,,0.008591983,,0.01862939
20150428,0.002765405,-0.006948082,,0.010144371,,0.001926144
20150429,-0.003747349,0.008252851,,0.014968412,,0.007123567
20150430,-0.010180553,-0.007726775,,-0.007111225,,0.01059072
20150501,0.010863777,0.004853204,,0.005624155,,0.003235759
20150504,0.002936433,-0.007617943,,-0.000801321,,-0.006482969
20150505,-0.011908004,-0.01126926,,-0.003441917,,-0.00707094
20150506,-0.004465681,-0.006957145,,-0.000115007,,-0.003006515
20150507,0.003766711,0.003351378,,-0.006458813,,0.004370436
20150508,0.013368148,0.020922588,,0.010130513,,0.00570768
20150511,-0.005102557,0.006205705,,0.016583727,,-0.002441979
20150512,-0.002953997,-0.002803927,,-0.006895721,,-0.008731005
20150513,-0.000305002,0.006638914,,0.003170967,,0.008187392
20150514,0.010721605,0.030032476,,0.00338626,,0.008120936
20150515,0.000768119,-0.006441703,,-0.003499115,,-0.007034685
20150518,0.003043312,0.006189804,,-0.001584254,,0.004875097
20150519,-0.000643582,0.002641508,,-0.011964288,,-0.006234394
20150520,-0.000930949,-0.000126008,,0.007877888,,0.000815667
20150521,0.002335145,0.011862363,,0.015796575,,0.008925053
20150522,-0.002236385,-0.006475924,,-0.007866863,,-0.004047179
20150526,-0.010335205,-0.008468759,,-0.008952958,,-0.01772822
20150527,0.009120919,0.009967162,,0.000910585,,0.004393335
20150528,-0.001267564,-0.001810638,,-0.02196344,,0.005464045
20150529,-0.006338515,-0.011627336,,-0.008054349,,-0.003548288
20150601,0.002057343,0.009813688,,0.002457977,,0.000819664
20150602,-0.001009105,-0.000626196,,0.007455141,,0.002455982
20150603,0.002116629,0.003876477,,0.000695758,,0.007332055
20150604,-0.008660562,-0.017372024,,-0.008853073,,-0.014717777
20150605,-0.001437215,0.001396025,,0.006763079,,-0.001098603
20150608,-0.006495561,-0.008915626,,0.001161325,,-0.006618856
20150609,0.000418266,-0.003332547,,0.006709441,,-0.001107613
20150610,0.011970492,0.021085138,,0.019977122,,0.011566845
20150611,0.001737116,0.001130361,,-0.003510153,,0.010622382
20150612,-0.007018875,0.002633529,,-0.003635601,,-0.010074579
20150615,-0.004633289,-0.012093837,,-0.008229772,,-0.011560567
20150616,0.00567373,0.013094887,,-0.006217287,,0.009094519
20150617,0.001977684,-0.025721992,,0.007593099,,-0.001921846
20150618,0.009854,0.018817829,,0.002175632,,0.014192804
20150619,-0.005317615,0.003897395,,0.000914582,,-0.012544352
20150622,0.006076368,0.031858099,,0.008532495,,0.015251108
20150623,0.000635666,0.015317092,,0.002036924,,0.008075307
20150624,-0.007380466,-0.001796613,,-0.003171022,,-0.001340899
20150625,-0.002978004,0.006454127,,-0.016582737,,-0.007815461
20150626,-0.000390156,-0.014399172,,0.001152336,,-0.000541146
20150629,-0.02108697,-0.017803547,,-0.01766206,,-0.018579536
20150630,0.002654961,-0.00332753,,-0.005642891,,0.022093139
20150701,0.006912096,-0.000802322,,-0.010309966,,-0.007038714
20150702,-0.00030807,-0.002411906,,0.005108927,,-0.002175364
20150706,-0.003869233,-0.003100803,,-0.014684288,,-0.013154138
20150707,0.00606256,0.001117376,,0.010051316,,0.003579586
20150708,-0.016792965,-0.007472852,,-0.020691602,,-0.022516607
20150709,0.002259648,0.005983066,,-0.007074969,,-0.000843356
20150710,0.012262986,0.00148989,,0.005615205,,-0.004229934
20150713,0.011005269,0.010491768,,0.017975469,,0.01875502
20150714,0.004443273,0.005510788,,0.009756253,,0.011854457
20150715,-0.000735256,0.002805062,,-0.003558323,,-0.014909598
20150716,0.007982734,0.004859175,,-0.004764331,,0.001945107
20150717,0.001105572,-0.005102998,,-0.007188777,,-0.005847061
20150720,0.000770937,-0.000122007,,-0.011003315,,-0.001117624
20150721,-0.004270796,-0.011024548,,-0.000365067,,-0.016347902
20150722,-0.002390565,-0.005682113,,-0.030376737,,-0.00598588
20150723,-0.00569221,-0.001115622,,-0.036776024,,-0.008901501
20150724,-0.010761021,0.004207138,,-0.010197821,,-0.001154666
20150727,-0.005791755,-0.013050792,,-0.010302893,,-0.006664156
20150728,0.012310073,0.008223097,,0.032138966,,0.010986428
20150729,0.007292143,-0.004227925,,-0.005802804,,0.012855019
20150730,2.84E-05,0.012876738,,0.013103769,,-0.00028404
20150731,-0.002274104,0.008574137,,0.003567628,,-0.019785447
20150803,-0.002760694,-0.007222016,,-0.017576567,,-0.019889491
20150804,-0.002252239,0.008075307,,-0.008579701,,-0.003255293
20150805,0.003109838,0.015957991,,0.003648337,,0.004436146
20150806,-0.007783196,-0.014374825,,0.007515686,,-0.006216281
20150807,-0.002879023,0.006064573,,-0.002197413,,-0.00535833
20150810,0.012726836,0.011184223,,0.036460176,,0.017458706
20150811,-0.009603065,0.003342408,,-0.026803013,,-0.015073029
20150812,0.000949604,-0.000954455,,0.0112129,,0.002379168
20150813,-0.001276026,0.005828978,,-0.014807086,,-0.005063799
20150814,0.003904332,0.021240808,,0.009344207,,0.006251419
20150817,0.005197892,0.007519656,,0.000636797,,0.002074846
20150818,-0.002628983,-0.003694817,,0.00355866,,-0.010717225
20150819,-0.008289137,-0.011283419,,-0.018050942,,-0.007812438
20150820,-0.02132596,-0.033183534,,-0.013002163,,-0.014891327
20150821,-0.032369242,-0.047298128,,-0.018625381,,-0.018230164
20150824,-0.040211444,-0.060094013,,-0.029497814,,-0.036841386
20150825,-0.01361425,0.004030865,,-0.010491847,,-0.014665007
20150826,0.0382913,0.036343501,,0.024807728,,0.029756841
20150827,0.024007254,0.020226067,,0.023943063,,0.031061556
20150828,0.000608551,0.006190797,,0.003825673,,0.010143382
20150831,-0.008427078,-0.010508016,,0.006431275,,-0.007674373
20150901,-0.03002265,-0.033388235,,-0.020352719,,-0.041528494
20150902,0.018127671,0.016445036,,0.015894018,,0.007998923
20150903,0.001164116,0.013755952,,-0.021920508,,0.030442877
20150904,-0.015448309,-0.018426734,,-0.018299418,,-0.020928481
20150908,0.024773637,0.036896861,,0.016282714,,0.023706761
20150909,-0.013995035,-0.015919038,,-0.018199613,,-0.010225099
20150910,0.005264075,0.002289377,,-0.007428523,,0.000622806
20150911,0.004477006,0.006206699,,0.002895803,,0.0111417
20150914,-0.004098042,-0.009260749,,0.001926144,,-0.008344721
20150915,0.012749688,0.013545839,,0.024568702,,0.024829189
20150916,0.00866774,0.012495604,,0.014112942,,0.010241378
20150917,-0.002564345,-0.002735739,,-0.021109241,,-0.008727978
20150918,-0.016296231,0.011637026,,-0.030156161,,-0.025411146
20150921,0.004555392,0.02515787,,0.004166309,,0.011714121
20150922,-0.012394931,0.015955039,,-0.006674223,,-0.007073962
20150923,-0.002050744,0.0098731,,-0.020863129,,-0.019321463
20150924,-0.003368653,-0.01877108,,-0.064728406,,0.023018041
20150925,-0.000465902,-0.009339477,,-0.012540302,,-0.001539184
20150928,-0.026001211,-0.031900452,,-0.018482759,,-0.012395508
20150929,0.001232094,-0.008605925,,0.008118952,,-0.002498118
20150930,0.018895899,0.029499577,,0.016195148,,0.026528
20151001,0.001971938,0.018437971,,-0.01495223,,-0.004882902
20151002,0.014213793,0.002861901,,0.020140805,,0.02477456
20151005,0.018124594,0.021786932,,0.051612843,,0.001490888
20151006,-0.003594689,-0.008070479,,0.023429376,,-0.005078876
20151007,0.00800352,-0.054295692,,-0.006232381,,0.019279942
20151008,0.008779781,0.019766352,,0.020532753,,0.027525669
20151009,0.000724848,0.018786425,,-0.007545395,,-0.002862092
20151012,0.001274664,0.001192289,,-0.011283419,,-0.007190792
20151013,-0.006848824,-0.003222186,,-0.00469199,,-0.008989283
20151014,-0.004727431,0.001791394,,0.007666537,,-0.013489577
20151015,0.014743552,0.034828389,,0.001695562,,0.025361657
20151016,0.004560061,0.021660704,,-0.016369248,,0
20151019,0.000270509,-0.003049645,,-0.005901379,,-0.002883152
20151020,-0.001422101,-0.017804565,,0.014332793,,0.006904112
20151021,-0.005842449,-0.008209607,,-0.008574658,,-0.004597553
20151022,0.016490847,0.026692563,,0.0172189,,0.02559172
20151023,0.010969953,-0.006806109,,0.012199285,,0.015875318
20151026,-0.001914932,0.011092253,,-0.00321115,,-0.007767086
20151027,-0.002557386,-0.00893177,,-0.015926151,,-0.001672398
20151028,0.011770488,0.005097983,,0.022197796,,0.014675782
20151029,-0.000449875,-0.004303246,,0,,-0.001100605
20151030,-0.004821482,0.0061093,,0.014073502,,0.001924148
20151102,0.011803876,0.014000534,,0.018327029,,0.006570368
20151103,0.002724353,0.004992517,,0.005499848,,-0.001911826
20151104,-0.003551667,0.007167254,,-0.002679587,,0.001912171
20151105,-0.001132789,-0.005066815,,-0.004436828,,0.003812722
20151106,-0.000347682,0.001544806,,-0.005133152,,0.00352777
20151109,-0.00987129,-0.009862475,,-0.026762954,,-0.012811721
20151110,0.001509455,0.005330766,,0.007482933,,0.013083043
20151111,-0.003233308,0.010248306,,-0.007204893,,0.001082414
20151112,-0.014089163,-0.004065252,,-0.046248148,,-0.032158589
20151113,-0.011270641,-0.020238422,,0.01402913,,0.002510845
20151116,0.014793303,0.008334174,,0.010855861,,0.01958986
20151117,-0.001340277,0.005831961,,-0.014308886,,0.01086971
20151118,0.01603323,0.010795518,,0.013313974,,0.012355357
20151119,-0.00112374,0.005354638,,-0.004275125,,0.005590345
20151120,0.003802956,0.000544852,,0.015868428,,-0.004523214
20151123,-0.001235624,0.001632666,,-0.001688425,,0.001332112
20151124,0.00122125,0.000434905,,0.005336734,,-0.001865739
20151125,-0.000129141,-0.00250313,,0.001260206,,0.004791502
20151127,0.000593442,0.004349527,,-0.003784151,,-0.002126259
20151130,-0.0046518,-0.007732821,,0.019880075,,-0.006943047
20151201,0.01062394,0.01184754,,-0.015116683,,0.008537452
20151202,-0.011056592,-0.005743462,,-0.007433561,,-0.018502113
20151203,-0.014477827,-0.023196982,,-0.019763008,,-0.00569921
20151204,0.020317856,0.029263613,,0.004870122,,0.024467221
20151207,-0.007014044,-0.032717425,,-0.023421146,,-0.019850728
20151208,-0.006511052,0.023385417,,-0.026984838,,-0.017216355
20151209,-0.007769086,-0.023831733,,-0.009513106,,-0.000551152
20151210,0.002248856,-0.006721539,,0.007105695,,0.012061961
20151211,-0.019613867,0.027277561,,-0.014415404,,-0.013165283
20151214,0.004744288,0.019927129,,0.010490779,,0.011529282
20151215,0.01056258,0.008115976,,0.009482895,,0.00163666
20151216,0.014410635,0.016246311,,0.014427422,,0.020496504
20151217,-0.015154777,-0.014334246,,-0.042533876,,-0.027057782
20151218,-0.017957495,-0.031159453,,0.003230775,,-0.017151245
20151221,0.007748306,0.00338925,,0.001995009,,0.008336157
20151222,0.008778096,0.023728245,,0.047446405,,0.009911716
20151223,0.012341596,0.009336281,,0.021403306,,0.017112738
20151224,-0.001599915,-0.004232946,,-0.007323753,,-0.001617307
20151228,-0.002180937,-0.001060562,,-0.011597998,,-0.003513164
20151229,0.010573664,0.011924618,,0.008855673,,0.004321648
20151230,-0.007243399,-0.000524137,,-0.007252234,,-0.006218294
20151231,-0.009456485,-0.014163835,,-0.01068387,,-0.01008569
20160104,-0.015422042,-0.021194015,,0.000440903,,-0.011573718
20160105,0.002010204,0.004014929,,-0.010497911,,-0.000277038
20160106,-0.013202163,-0.014398158,,-0.015880429,,-0.012554479
20160107,-0.023985817,-0.021207293,,-0.035037714,,-0.0261674
20160108,-0.010897538,-0.014240922,,-0.010218027,,-0.009555509
20160111,0.000852908,0.01726608,,-0.029178585,,-0.008473801
20160112,0.007772515,0.004910922,,0.002112767,,0.005559517
20160113,-0.025282376,-0.01706783,,-0.011592939,,-0.026313175
20160114,0.016558062,0.016845318,,0.022410987,,0.005675862
20160115,-0.021835773,-0.007040728,,-0.039304397,,-0.017731274
20160119,0.000531681,0.000111994,,-0.014129351,,-0.000606184
20160120,-0.011762766,-0.014001566,,-0.003733963,,-0.004865819
20160121,0.005181988,0.000681768,,0.014852159,,0.013024808
20160122,0.020080727,0.018353539,,0.021381772,,0.023789766
20160125,-0.015761545,-0.032429188,,-0.051655465,,-0.00855852
20160126,0.014045238,0.001382045,,0.021355343,,0.023723363
20160127,-0.010922923,-0.023757999,,-0.01430077,,0.009792893
20160128,0.005513351,-0.003896582,,0.046239294,,0.001718522
20160129,0.024458651,0.053107498,,0.018812922,,0.028210321
20160201,-0.000443334,0.005370553,,0.00736382,,-0.009221387
20160202,-0.018920969,-0.018698737,,-0.032911697,,-0.021566903
20160203,0.00497962,0.000454897,,0.041962144,,0.022970154
20160204,0.001525569,-0.018698737,,0.041637022,,0.038767726
20160205,-0.018654158,-0.086548575,,0.002423062,,-0.011391639
20160208,-0.014255058,-0.055288634,,-0.023566522,,-0.012074606
20160209,-0.00066384,-0.014651816,,-0.010115995,,0.013437314
20160210,-0.000188969,0.0224941,,-0.028398446,,-0.007656234
20160211,-0.012377448,-0.007841666,,-0.011817553,,-0.006057309
20160212,0.019330015,0.022822572,,0.027940017,,0.022663238
20160216,0.016381738,0.028417374,,0.03210023,,-0.001080584
20160217,0.01634611,0.036960468,,0.030952976,,0.01768077
20160218,-0.004676632,-0.016258455,,-0.017094278,,-0.003457972
20160219,-2.60E-05,0.004213112,,-0.010643441,,-0.013412547
20160222,0.014350731,0.035590092,,0.028480551,,0.016338792
20160223,-0.012532578,-0.008749163,,-0.022993332,,-0.008538348
20160224,0.00442996,0.00420415,,0.001518846,,0.004010945
20160225,0.011284366,0.038334744,,0.008916133,,0.00239912
20160226,-0.001871865,-0.000923426,,0.005999964,,0.004250952
20160229,-0.008154132,-0.016885765,,0.012335603,,-0.008251954
20160301,0.023588386,0.037118505,,0.02032406,,0.014067586
20160302,0.004085949,0.000225974,,0.004188217,,0.002369191
20160303,0.003492635,-0.013439912,,0.033589503,,0.003674242
20160304,0.00330044,-0.011881304,,0.015077757,,0.001309143
20160307,0.000884623,-0.012493723,,0.026151061,,0.00859694
20160308,-0.011303756,-0.008970111,,-0.041507646,,-0.016741358
20160309,0.005039672,0.010847948,,0.001950097,,0.006311043
20160310,0.000155793,-0.004938173,,-0.007121296,,-0.006047248
20160311,0.016262545,0.01346198,,0.019978102,,0.013880222
20160314,-0.001261769,0.011675574,,-0.000962463,,-0.009932161
20160315,-0.001838631,-0.002071143,,-0.003994969,,0.001837311
20160316,0.005584728,0.015314138,,0.025890919,,0.012765177
20160317,0.006573583,0.020098662,,0.020767848,,0.009788932
20160318,0.004395968,0.037740772,,-0.005681107,,0.011723016
20160321,0.000985093,-0.009896812,,0.005549573,,-0.001267803
20160322,-0.000877773,0.000648789,,-0.004490065,,-0.000507129
20160323,-0.00640651,-0.004331367,,-0.025063481,,-0.00076129
20160324,-0.000378142,0.003898391,,0.021615689,,0.011365171
20160328,0.000545107,-0.001297842,,0.000397921,,0.002006985
20160329,0.008778012,0.008834857,,0.009119293,,0.01837612
20160330,0.00434088,0.00598903,,0.006556459,,0.009794873
20160331,-0.002041842,0.000212977,,0.000391923,,-0.003416831
20160401,0.006310959,0.014394895,,0.003260678,,0.008520596
20160404,-0.00321348,-0.006960166,,-0.01403199,,-0.011459409
20160405,-0.010196298,-0.003498111,,-0.006359177,,0.005624155
20160406,0.010452798,0.012976441,,-0.000266035,,0.004379396
20160407,-0.012048074,-0.01712683,,-0.014057343,,-0.007309651
20160408,0.002782703,0.00308723,,0.00242406,,0.008037612
20160411,-0.002743546,-0.011977444,,0.003758926,,0.00024297
20160412,0.009615754,0.005043261,,0.019505524,,0.010135462
20160413,0.00999007,0.011811963,,0.039043774,,0.004551626
20160414,0.000172912,-0.000952453,,-0.001011511,,0.003578589
20160415,-0.00098477,0.007595084,,0.001516849,,0.006882263
20160418,0.006519726,0.014501345,,0.00100949,,0.007774699
20160419,0.003079738,-0.000311048,,0.014282518,,0.00234425
20160420,0.000761255,-0.001970941,,-0.008118869,,-0.012723603
20160421,-0.005207563,0.000414914,,-0.013636557,,-0.007855776
20160422,4.79E-05,-0.016530885,,-0.004331367,,0.014709286
20160425,-0.00181369,0.010598636,,-0.01972833,,-0.005905403
20160426,0.001871001,0.003646344,,0.011136755,,0.015281639
20160427,0.001647994,-0.005318116,,0.01317779,,0.000932565
20160428,-0.009273636,-0.021133753,,-0.011890412,,-0.017162436
20160429,-0.005075949,0.006174896,,-0.000386075,,-0.009291028
20160502,0.007779607,0.007191082,,0.001542809,,0.011186201
20160503,-0.008714499,-0.013152111,,-0.019196071,,-0.008795568
20160504,-0.005954582,-0.007716697,,-0.028155677,,-0.015157294
20160505,-0.000239037,0.006006922,,-0.01972425,,0.006765065
20160506,0.00316961,0.008519605,,0.007800497,,0.008630649
20160509,0.000753213,0.00328161,,-0.035802323,,-0.006947075
20160510,0.012406366,0.019986924,,0.024148074,,0.022109768
20160511,-0.009607523,-0.004360493,,-0.001103609,,0.008195326
20160512,-0.000169479,-0.001458062,,-0.010130137,,0.00836095
20160513,-0.008514434,0.000103995,,-0.022996402,,-0.002083168
20160516,0.009748977,0.013043562,,0.008950822,,0.006468037
20160517,-0.009455863,-0.013460183,,0.004937789,,0.001150338
20160518,0.000205158,0.007994955,,-0.006495047,,-0.005072845
20160519,-0.003713595,-0.00851616,,-0.016569519,,-0.004401673
20160520,0.006001459,0.010375983,,0.006317006,,0.010164169
20160523,-0.002087637,-0.002687608,,0.007557371,,-0.000230026
20160524,0.013588638,0.030677594,,0.009753282,,0.021829004
20160525,0.006950529,-0.00020102,,0.020605246,,0.005830967
20160526,-0.000210466,-0.002411906,,-0.006774898,,0.0004469
20160527,0.004277695,0.007719131,,-0.001666388,,-0.003807238
20160531,-0.001005769,-0.006713485,,0.00761394,,0.002016965
20160601,0.001134398,0.005713646,,-0.00331549,,0.003576596
20160602,0.002820696,0.001298157,,0.018507672,,0.008663364
20160603,-0.002916063,-0.014783743,,0.019104344,,0.005954238
20160606,0.004885328,0.004245973,,0.018222949,,0.004606374
20160607,0.001288615,-0.006071394,,0.005090024,,0.006326943
20160608,0.003304101,0.001622683,,0.016783368,,0.01038489
20160609,-0.001719236,-0.006201188,,-0.012236562,,-0.003449944
20160610,-0.009217532,-0.010043265,,-0.014753297,,-0.008240863
20160613,-0.008148298,-0.001339897,,-0.010577748,,-0.005458873
20160614,-0.001800506,0.000205979,,-0.004930133,,-0.000438096
20160615,-0.001842409,0.000411915,,0.002801073,,-0.001314864
20160616,0.003128093,0.001750467,,-0.001066569,,-0.004837683
20160617,-0.003263284,-0.016703734,,0.012457087,,0.003520795
20160620,0.005791383,0.024901371,,0.006563414,,0.012441285
20160621,0.00270839,0.017500961,,0.000784692,,-0.002388851
20160622,-0.001652929,-0.05896475,,-0.000784307,,-0.001741516
20160623,0.013275567,0.023132372,,0.02314996,,0.009538365
20160624,-0.036580793,-0.042573528,,-0.068654714,,-0.048855216
20160627,-0.018262246,-0.014750252,,-0.022852132,,-0.032698827
20160628,0.017614122,0.017566796,,0.015844805,,0.007927494
20160629,0.016889243,0.020659123,,0.023306286,,0.013608976
20160630,0.013473862,0.014723082,,0.021061638,,0.022651507
20160701,0.001946706,-0.004919079,,0.008406566,,0.004914902
20160705,-0.006871029,-0.006209237,,-0.027450337,,-0.000669224
20160706,0.005338687,0.004738754,,0.006031772,,0.016368305
20160707,-0.000871958,-0.000420088,,0.002935687,,0.001096399
20160708,0.015138186,0.017194327,,0.030444817,,0.016949542
20160711,0.00340282,0.003609478,,0.005542611,,0.012419557
20160712,0.006984842,0.004109544,,0.025382131,,0.002763179
20160713,0.000134759,-0.002052104,,-0.00137895,,-0.002124255
20160714,0.005245423,0.003691179,,0.004632255,,-0.004049187
20160715,-0.000929379,0.001330115,,0.007962217,,0.004686999
20160718,0.002379462,-0.000409084,,-0.010964895,,-0.001275814
20160719,-0.001436205,0,,-0.001002502,,0.004034849
20160720,0.004261209,0.006218624,,-0.000627197,,0.00042391
20160721,-0.00361907,-0.021157244,,0.004007957,,-0.009793803
20160722,0.004543627,0.017695507,,-0.007905164,,0.004695957
20160725,-0.003016019,-0.007574615,,-0.008729996,,-0.002344747
20160726,0.000322733,0.0060437,,0.050308059,,0.019656538
20160727,-0.001199261,0.000203979,,0.016182357,,0
20160728,0.00160492,0.005194485,,-0.014130365,,0.002299354
