Date,S&P,AAPL,AMD,AMZN,C,CAT,CME
20100623,-0.002989939,-0.010572694,-0.002333721,-0.007031664,-0.012771206,0.003426124,-0.011577764
20100624,-0.016946284,-0.007296555,-0.051539641,-0.026025751,-0.028685524,-0.015035468,-0.035144393
20100625,0.002855283,-0.008586761,-0.004932143,0.022313199,0.041456673,0.020925526,0.024138313
20100628,-0.00203601,0.005981078,-0.004956262,-0.026801986,0.015113218,-0.004802514,-0.001616306
20100629,-0.031508231,-0.046264905,-0.073438811,-0.08122524,-0.069886127,-0.056701577,-0.030410755
20100630,-0.010164453,-0.018279049,-0.021622081,0.005967161,0.008010827,-0.012900859,-0.022337638
20100701,-0.003245714,-0.01220012,0.009517564,0.0154392,0.005304904,-0.001666388,-0.010892104
20100702,-0.004673272,-0.006217287,-0.030222122,-0.016538002,0.002642506,-0.013260534,-0.013156164
20100706,0.005344726,0.006820686,-0.018297381,0.008394666,0,0.010588741,-0.001237766
20100707,0.030850023,0.039567768,0.048519651,0.030160563,0.02861078,0.038860071,0.013064289
20100708,0.009368655,-0.002225475,-0.002709668,0.024299365,0.017789819,0.015796575,0.01250548
20100709,0.007178064,0.005910499,-0.004079309,0.008909195,0.01747836,0.024240803,-0.015890589
20100712,0.000732634,-0.00903469,0.002721294,0.019006232,0.017178599,-0.006822219,-0.000613188
20100713,0.015261823,-0.021557707,0.021506078,0.034054507,0.045192271,0.038304909,0.004610356
20100714,-0.000155144,0.003682212,-0.010694988,-0.002835015,-0.021152137,-0.001348909,-0.01014832
20100715,0.001195388,-0.00506581,-0.00404015,-0.010107913,-0.011947083,-0.002853066,0.003117137
20100716,-0.029242909,-0.006183076,-0.005412622,-0.02968425,-0.064538521,-0.039407371,-0.037307345
20100719,0.00596407,-0.017438165,0.009453178,0.012162733,0.020305442,0.013360352,0.004647185
20100720,0.011351874,0.025369457,0.02127703,0.001333111,0.002509848,0.024842845,0.028636047
20100721,-0.012902699,0.009285754,-0.026668463,-0.022481833,-0.012610175,0.006602158,-0.007621974
20100722,0.022263688,0.01864215,0.027982804,0.022232027,0.037364183,0.016756817,0.030892863
20100723,0.00818642,0.003529763,0.027221121,-0.010044275,-0.017263154,0.019081779,0.017034093
20100726,0.01113791,-0.002542229,0.031468628,-0.003961838,0.031826133,0.009763185,-0.010136198
20100727,-0.001049908,0.01834372,0.017199241,-0.010783938,0.002407101,-0.011640488,0.000669776
20100728,-0.006946033,-0.011885352,-0.028414907,0,-0.016970182,0.007775691,-0.001233761
20100729,-0.004167292,-0.010981072,-0.025382425,-0.002307661,0.00730823,-0.004600566,0.008149701
20100730,6.35E-05,-0.003337563,-0.037987474,0.008775383,-0.004865819,0.005030327,-0.02490251
20100802,0.021783528,0.017723015,0.021137031,0.018323102,0.021713545,0.018466441,0.025951332
20100803,-0.004807894,0.000305953,-0.018470535,0.019382931,-0.014423521,-0.009617096,-0.023193911
20100804,0.006032878,0.004000985,0.001331114,0.041285887,0.002418074,0.010601604,-0.005055759
20100805,-0.001269329,-0.004878882,-0.002663544,0.001958082,-0.00970898,0.011741795,-0.011971372
20100806,-0.003710916,-0.006166977,-0.006689324,0.003825673,-0.009803902,-0.005574509,-0.012410695
20100809,0.005468087,0.00635874,-0.00403513,0.003966125,0.004913907,0.007101723,0.001877237
20100810,-0.005985281,-0.008980202,-0.082854574,0.009041007,-0.019802787,-0.009059917,-0.03008402
20100811,-0.028583406,-0.036188993,-0.051061742,-0.032125544,-0.038221213,-0.038683657,-0.045702635
20100812,-0.005393267,0.006374639,0.012251641,0.005307888,0.005181553,-0.017766901,-0.010887049
20100813,-0.00403169,-0.010741484,-0.012251747,-0.014886252,0.002580667,0.007527596,-0.018494983
20100816,0.000120452,-0.005878243,0.019833019,0.011006209,-0.002580326,0.007033209,0.006797842
20100817,0.01211849,0.017333896,0.00150986,0.021889664,-0.0051814,0.01808645,0.005421278
20100818,0.001481681,0.004356497,-0.0090912,0.006112282,0.002593634,0.00014299,-0.008126934
20100819,-0.017080436,-0.012685117,-0.023095663,-0.016173082,-0.018301455,-0.006616843,-0.02081514
20100820,-0.003669754,-0.000960461,-0.02683691,0.001487893,-0.010610088,-0.006225337,-0.012832992
20100823,-0.004048491,-0.01550153,-0.017756722,-0.009121474,0,-0.029773875,0.000672774
20100824,-0.014618768,-0.024170774,-0.024733363,-0.016486153,-0.0107243,-0.027299257,0.003839619
20100825,0.003283945,0.012261519,0.023103057,0.018458587,-0.008118869,-0.005241714,0.029404421
20100826,-0.007714466,-0.010804155,-0.043339745,-0.015812359,-0.005449823,-0.011659711,0.020249586
20100827,0.01645071,0.005561506,0.035149939,0.014155339,0.026955416,0.030037329,0.022930085
20100830,-0.014828611,0.003635384,-0.050600903,-0.022762102,-0.024227121,-0.021938908,-0.030610765
20100831,0.000390718,0.002470945,-0.029853206,0.008365908,0.01057093,0.010646128,-0.003378701
20100901,0.029077736,0.029307314,0.026386786,0.059553931,0.036661672,0.045012562,0.032197067
20100902,0.009039853,0.00732312,0.029086846,0.0203221,0.008411524,0.005559517,0.023789766
20100903,0.013132393,0.025836349,0.02662343,0.026132551,0.007702261,0.022220291,0.010083985
20100907,-0.011537492,-0.003716899,-0.023257368,-0.011376467,-0.020672205,-0.005436752,-0.025480898
20100908,0.006418059,0.019627122,-0.020374151,0.013895016,0.002607597,0.014810777,0.008706984
20100909,0.004820652,0.000570837,0.005132805,0.008872523,0.018064844,-0.001415001,0.006309056
20100910,0.004851545,0.001291166,-0.008568606,0.014567379,0,0.008738706,0.009673065
20100913,0.011069127,0.013686906,0.061737414,0.01829561,0.020253506,0.013658299,0.022877307
20100914,-0.000713373,0.003812722,0.014457978,0.00467605,-0.012610175,-0.00569217,-0.006328986
20100915,0.003534883,0.008025708,-0.008005962,-0.002060121,-0.005088927,0.004168301,0.008024716
20100916,-0.00036441,0.023227149,-0.011317805,0.018258298,0.01267434,-0.001803626,-0.012714488
20100917,0.000826514,-0.004348441,-0.004889936,0.001315135,-0.005050734,0.01625615,-0.015754452
20100920,0.015095288,0.028143238,-0.004914054,0.019890859,0.010076066,0.021227102,0.030050914
20100921,-0.002567314,0.001905184,0.013212331,-0.003806235,-0.012610175,0.021702782,-0.011019492
20100922,-0.004837173,0.01392756,0.014318992,0.007271498,-0.015345137,-0.002752785,-0.009715039
20100923,-0.00836624,0.004057756,0.022117593,0.006695535,-0.02083454,0.001049449,-0.020176177
20100924,0.020972916,0.011699296,0.066489741,0.05026907,0.027000192,0.044497153,0.032453637
20100927,-0.005683554,-0.003962842,0.025975692,-0.008496997,-0.008747145,-0.002385844,-0.012952523
20100928,0.004838661,-0.014892343,-0.010022053,0.002068858,0.003224795,0.001632666,-0.006181063
20100929,-0.002591113,0.001776421,0.046389189,-0.004455913,0.00961265,0.004008953,-0.018967756
20100930,-0.003088486,-0.012677015,-0.023628978,-0.012213279,-0.002554259,-0.016512585,0.003462
20101001,0.004406714,-0.004344423,-0.00847481,-0.02155975,0.045007782,-0.005863155,-0.001690428
20101004,-0.008067387,-0.013829184,-0.015726008,0.010870699,-0.014778669,-0.012219353,-0.000423089
20101005,0.020646723,0.036298177,0.005747452,0.034658399,0.024511133,0.027192899,0.029308285
20101006,-0.00067223,0.000864626,-0.017341498,-0.03459455,-0.007290511,-0.004038142,-0.001458062
20101007,-0.001647875,0.000103995,0.001456938,0.005582389,0.019324081,-0.004308267,-0.012690181
20101008,0.006103612,0.016629953,0.025863634,-0.004617645,0.002389144,0.020489646,-0.005663005
20101011,0.000145826,0.004377405,0.026593244,-0.016333671,-0.002389853,-0.004864814,-0.010767765
20101012,0.003811484,0.010709449,0.008252851,0.022294618,0.014251957,-0.008034188,0.017566796
20101013,0.007095785,0.005344692,-0.011019492,-0.008407242,0.002355224,0.011902879,-0.001515147
20101014,-0.003648032,0.007203989,-0.011282408,0.002317313,-0.045736132,-0.004744236,0.004388357
20101015,0.002025432,0.040294175,-0.002664547,0.056922719,-0.02746781,-0.002004007,0.009690891
20101018,0.007217635,0.010304723,-0.022728343,-0.006581611,0.054200265,0.006125203,0.048734925
20101019,-0.016004645,-0.027125595,-0.001438033,-0.030353028,-0.026733168,-0.021286968,-0.000356063
20101020,0.010469083,0.003354368,-0.018882151,0,0.012239787,0.022282882,3.60E-05
20101021,0.001772337,-0.003258303,0.010211683,0.038937019,-0.009779665,-0.017964398,0.005221345
20101022,0.002386408,-0.006645029,0,0.024904298,0.009780019,-0.007123311,0.005089029
20101025,0.002144671,0.004446101,0.052308729,-0.000769296,0.024039717,0.009150011,-0.002506138
20101026,1.69E-05,-0.002561277,-0.008298336,0.005605261,-0.007151511,-0.005072845,-0.008695698
20101027,-0.00269421,-0.000714255,0.020618961,-0.014461059,-0.002394865,-0.005481999,0.006820686
20101028,0.001124217,-0.008449598,0.037387303,-0.004008021,0,-0.006155909,0.024308148
20101029,-0.000439384,-0.014054301,-0.039430255,-0.009696863,0,0.011002253,0.000863627
20101101,0.000946085,0.010575878,0.003402206,-0.016168001,-0.004807538,0.008487876,-0.009191109
20101102,0.007729336,0.016885632,0.023498729,0.012408693,0.004807426,0.006036742,0.006771025
20101103,0.003671306,0.011058627,0.013838801,0.023178296,0.004784536,0.001628673,0.002212551
20101104,0.019099305,0.017335862,0.046043539,0.00272628,0.032866917,0.040481457,0.025669696
20101105,0.003915079,-0.003588431,0.004987542,0.010833109,0.036285641,0.004318661,-0.007058855
20101108,-0.00212321,0.004686999,0.012361284,0.007118603,-0.011648582,-0.005040683,0.002674421
20101109,-0.008084895,-0.008003946,-0.028662884,-0.010051346,-0.031588711,-0.014663993,-0.008930761
20101110,0.004366534,0.00615005,-0.020435387,0.01781143,0.027524696,0.006692555,0.005102958
20101111,-0.00425115,-0.004332371,-0.015605129,-0.017224494,-0.013667983,-0.00024303,-0.005171348
20101112,-0.011878766,-0.027615831,0,-0.027913996,-0.016185278,-0.017127848,-0.013564584
20101115,-0.001218178,-0.003235228,-0.008555494,-0.041782873,0.006968662,0.009578975,0.00114035
20101116,-0.016338157,-0.017893132,-0.018006142,-0.007072954,-0.023420123,-0.017880915,-0.010066498
20101117,0.00021214,-0.003620546,-0.013550393,0.003606489,-0.007134389,0.009904785,0.015748341
20101118,0.015240583,0.026046817,0.002725283,0.036094678,0.025914305,0.023618866,0.012117288
20101119,0.002537152,-0.005527247,0.016195148,0.003951184,-0.00746983,0.010294826,0.002440021
20101122,-0.001576608,0.021384708,-0.00806443,0.03323553,-0.02083454,0.000356936,-0.026266976
20101123,-0.014387032,-0.014885237,-0.012220365,-0.012936314,-0.019324522,-0.016444472,-0.023092593
20101124,0.014812716,0.019454528,0.04016642,0.052407424,0.016448971,0.024624318,0.028567048
20101126,-0.007496592,0.003060312,-0.009228451,0.001409007,-0.014013735,-0.006633956,0.001518846
20101129,-0.001379809,0.003508837,-0.022774379,0.011148623,0.009684949,-0.005483004,-0.013652776
20101130,-0.006088716,-0.018216925,-0.012269969,-0.023050636,0.011976001,0.011053682,0.007526604
20101201,0.021386622,0.016732232,0.029731603,0.006534603,0.023530963,0.03313299,0.040747432
20101202,0.012737101,0.00551576,0.003987041,-0.000113006,0.027524696,0.013290292,0.040688866
20101203,0.002599854,-0.002234495,0.014483604,-0.004826629,0.006764072,0.008539435,-0.00474725
20101206,-0.001299082,0.008500766,0.021851507,0.01339982,0,-0.002016031,0.005803129
20101207,0.000514947,-0.006078436,0.025382131,-0.007214965,0.037490371,0.012809606,0.00366926
20101208,0.003694925,0.008760514,0.01853025,-0.002718692,0.004319657,-0.00811282,0.022797159
20101209,0.003835384,-0.003909633,-0.027297202,-0.008201541,0.010184957,0.000557844,0.001741483
20101210,0.005983704,0.002506855,0.014981219,0.004394331,0.017446914,0.003006476,-0.000404082
20101213,4.83E-05,0.003457018,0.019633005,-0.007831587,0.008351033,0.018615649,0.003321478
20101214,0.000910541,-0.004299228,-0.022113716,-0.001780584,-0.025264476,0.005007442,0.001640653
20101215,-0.005135618,0.000218976,-0.003733963,0.009327365,-0.021552598,0.01112291,-0.015117699
20101216,0.006166046,0.002774148,0.001246223,0.013969964,-0.000763291,0.000858631,0.011584638
20101217,0.000836454,-0.001993987,0.008679226,-0.002587344,0.024445753,-0.006566512,-0.008887376
20101220,0.002545111,0.004977591,0.017136331,0.03164885,0.002125739,0.00763875,0.007395585
20101221,0.006011995,0.006172908,-0.012210243,0.007934439,0.006348804,0.014154353,0.013741156
20101222,0.003373857,0.002941669,-0.003569363,5.40E-05,-0.002112229,-0.000634201,0.002817028
20101223,-0.001645681,-0.004809547,-0.008792541,-0.011814517,-0.01062727,-0.001269806,-0.008414301
20101227,0.000612509,0.003331445,0.001243227,-0.002468043,0.019048421,-0.004031114,0.005995988
20101228,0.000771027,0.002430045,0.004956695,-0.005781682,0.002093806,-0.004048183,-0.006118681
20101229,0.001008636,-0.000553153,-0.001236764,0.012511405,-0.002094191,0.000960539,0.001294162
20101230,-0.001509358,-0.005023597,0.007398563,-0.003386728,-0.0020982,0.000959539,-0.007978746
20101231,-0.000190807,-0.00340479,0.004901966,-0.01516237,-0.006322948,-0.002239506,-0.000963464
20110103,0.011251294,0.021499226,0.034838046,0.02317341,0.035310192,0.005218361,-0.016640691
20110104,-0.001313925,0.005205428,0.034806176,0.004278833,0,-0.004683953,0.001736491
20110105,0.004994677,0.008146725,0.015837915,0.012941891,0.014184917,0.008606855,-0.017920619
20110106,-0.002125215,-0.000808327,-0.025000935,-0.008358838,-0.004032118,-0.010422122,0.007296317
20110107,-0.001846486,0.007135482,0.015981611,-0.001992985,-0.002022043,0.00202894,-0.0192501
20110110,-0.001377275,0.018671596,0.039960824,-0.004376563,-0.006091516,-0.003633594,0.0231568
20110111,0.003718206,-0.002382837,-0.094657993,-0.001842697,0.00609141,0.005978096,-0.012873509
20110112,0.008967254,0.008104073,0.003582575,-0.001410995,0.027945852,-0.004908025,0.013072185
20110113,-0.001712211,0.003651326,-0.015616302,0.007846138,-0.007905164,0.006928939,-0.004231942
20110114,0.00735741,0.008067371,-0.007290511,0.017207105,0.017699437,-0.001381954,0.010657012
20110118,0.001375465,-0.022725274,-0.011961251,0.013158052,-0.066489223,0.023340479,-0.009382882
20110119,-0.010167166,-0.005327164,-0.021519901,-0.023168325,-0.008367914,-0.007195828,-0.024958898
20110120,-0.001295798,-0.018347287,0.011285083,-0.026626356,0.008367891,-0.02040783,0.009585908
20110121,0.002410638,-0.018077416,-0.061715842,-0.025267553,0.018576386,-0.009229461,0.002131726
20110124,0.005819315,0.032314226,0.018397719,-0.003218173,-0.006153896,0.019432951,-0.001033534
20110125,0.000263428,0.011637026,-0.026387097,-0.00084836,-0.008264053,-0.001904813,-0.008597856
20110126,0.004212024,0.007150375,0.001469919,-0.00744162,-0.002077156,0.014305191,-0.004310276
20110127,0.002241791,-0.001862734,0.033990714,0.050366065,0.004149379,0.00914902,0.013973909
20110128,-0.018013806,-0.020933587,-0.034123645,-0.074895975,-0.023037333,-0.009879643,-0.016234062
20110131,0.00763335,0.009534403,0.044393848,-0.008803639,0.020964697,0.013805267,0.011965131
20110201,0.016555792,0.016687978,0.04860729,0.014455021,0.016461759,0.010255235,0.023604216
20110202,-0.002726231,-0.002060121,0.008479943,0.008217147,-0.010256418,0.010958733,-0.002504133
20110203,0.002351433,-0.002559272,0.004813397,0.001036463,-0.008281195,-0.001616306,-0.046371741
20110204,0.00288011,0.00887054,0.008367891,0.012699025,0.002076842,0.006648847,0.010974559
20110207,0.006220783,0.01540769,-0.008367914,0.002837969,0.016461759,0.008797191,-0.001645353
20110208,0.00417602,0.009390768,-0.010862787,0.036890115,-0.002043086,0.001392031,-0.008731005
20110209,-0.002789652,0.008298472,-0.001214737,0.012161745,-0.010277634,-0.008183393,0.004871117
20110210,0.000749212,-0.010158423,-0.001215739,0.00489898,-0.012474484,0.008084234,0.017076365
20110211,0.005492261,0.006493869,0.007272491,0.016194164,0.020705161,0.028806092,0.003374301
20110214,0.002382085,0.006507778,0.041401986,0.00616297,0.006129178,-0.002707662,-0.020251688
20110215,-0.003240155,0.002002993,-0.003482055,-0.007326775,0,-0.002521175,-0.037855565
20110216,0.006237939,0.008934964,0.044350801,-0.012830966,-0.002039078,0.005325793,0.008033644
20110217,0.003070972,-0.013390251,0.048843496,0.006090416,0.008129863,-0.001836686,0.029920873
20110218,0.001922873,-0.021838739,-0.027928392,-0.00673362,-0.006091516,0.023899127,0.000792686
20110222,-0.020742206,-0.034682546,-0.036610044,-0.033144252,-0.045841865,-0.037046838,-0.009155787
20110223,-0.006130715,0.01177342,-0.03448586,-0.020946862,0.002129731,-0.019700792,0.004389353
20110224,-0.000994872,0.000758712,0.062342675,0.006037736,-0.002130267,0.005483936,0.010429424
20110225,0.010495248,0.015281639,0.020664021,-0.002873123,0.002129731,0.014118858,0.029090732
20110228,0.00554568,0.014400809,-0.008648289,-0.022538085,-0.004264078,0.009076682,-0.007266336
20110301,-0.015864862,-0.011103415,-0.020291487,-0.022467515,-0.023784625,-0.030279842,-0.015475124
20110302,0.001613898,0.008011819,0.015938308,0.015112233,0.006543544,0.011054671,-0.008058382
20110303,0.017072435,0.020908878,0.011924618,0.004466013,0.017241507,0.031968518,0.013394887
20110304,-0.00740539,0.001223252,-0.005944634,-0.006503099,-0.030371582,-0.011674887,-0.01089817
20110307,-0.008376215,-0.012972784,-0.042629878,-0.015201967,-0.004414731,-0.008871233,-0.003055664
20110308,0.008883162,0.001125367,0.016825651,-0.013036609,0.026202691,0.01939372,-0.001185703
20110309,-0.001362631,-0.009291028,-0.036243948,0.012859955,0.002152681,-0.017144124,-0.012098897
20110310,-0.019051281,-0.016591887,-0.029258897,-0.017363883,-0.023940296,-0.03955717,-0.013159204
20110311,0.007055565,0.015229441,0.026949576,0.011550041,0.006586263,0.016431264,-0.001250782
20110314,-0.006067696,0.004450084,-0.025763035,-0.008004954,-0.006586644,0.020582715,-0.01441439
20110315,-0.011263545,-0.023263509,-0.017954217,-0.009945291,-0.022272194,-0.013310189,-0.018848523
20110316,-0.019687482,-0.045667046,-0.019513149,-0.002304654,-0.011324885,-0.003480048,-0.019817067
20110317,0.013309266,0.013932491,0.02312944,-0.022907382,0.013574449,0.026731508,0.024318884
20110318,0.00430094,-0.011933927,0.028471804,0.00526611,0.011173345,0.018638224,-0.004886922
20110321,0.014874668,0.025764233,0,0.016577825,-0.015113638,0.023795625,0.014451078
20110322,-0.003556885,0.005584378,-0.022472629,-0.011768984,-0.002823984,-0.007463785,0.003339418
20110323,0.002909742,-0.00590842,0.027140346,0.016589628,-0.004535269,-0.000281039,0.026826919
20110324,0.009297393,0.016897431,0.027555827,0.034364711,0.006794863,0.014968412,-0.001741516
20110325,0.003156151,0.018865914,0.005647025,-0.000701246,0.006749173,0.006622026,-0.008246912
20110328,-0.002751619,-0.003133906,-0.021628213,-0.00957873,-0.006748721,0.002837969,-0.001217741
20110329,0.00703524,0.0014829,-0.001151663,0.03064462,0.004504838,0.010366086,0.008491842
20110330,0.006662463,-0.006661136,0.01259337,0.027116988,0,0.008916133,0.017396794
20110331,-0.001831178,-0.000351062,-0.021852026,0.003949192,-0.00676483,-0.001615304,-0.005621773
20110401,0.004950713,-0.011391639,-0.0283038,0,0.006764072,0.015770982,0.008979563
20110404,0.00034515,-0.009829148,-0.031593872,0.015479571,-0.004504128,0.002295364,0.002757195
20110405,-0.000180071,-0.006763823,0.001234238,0.01276419,0.008988482,-0.009481811,-0.00078731
20110406,0.002181296,-0.00251115,0.038698461,-0.013748073,0.026491968,-0.011732558,0.012160757
20110407,-0.001521162,0.000117993,-0.002374818,0.011695342,-0.002181377,-0.010414038,-0.008689646
20110408,-0.004012483,-0.008973138,0.007108673,-0.001082586,-0.004376563,-0.000273037,-0.001864738
20110411,-0.002797289,-0.012795515,-0.005920492,-0.003633594,-0.006600737,-0.006852424,-0.004463949
20110412,-0.007807095,0.004825339,-0.019184858,-0.019533544,0.004405282,-0.02318777,-0.007693519
20110413,0.000190218,0.011158512,-0.007290511,0.009979043,-0.011049825,0.009897854,0.009764175
20110414,8.37E-05,-0.01109836,-0.001220745,-0.002581329,-0.015678264,-0.000465108,0.002949646
20110415,0.003917729,-0.015033438,0.009720601,-0.010004882,-0.002259551,-0.003444927,0.004148384
20110418,-0.011078998,0.013316935,-0.008500023,-0.009320299,0,-0.031360645,-0.009496954
20110419,0.00571481,0.01794895,0.008500766,0.002687386,0.024582363,0.020952946,-0.006271626
20110420,0.013424435,0.013377126,0.042610155,0.027849575,0.008791244,0.020338758,0.026016614
20110421,0.005262909,0.023910844,0.009227297,0.010926092,-0.004385603,0.010472967,-0.000710252
20110425,-0.00159394,0.006573348,-0.001148659,-0.002531201,-0.00661483,-0.005222614,-0.008071487
20110426,0.008939507,-0.007361026,0.020478869,-0.016970182,-0.00221445,0.027992528,0.011262341
20110427,0.006230398,-0.000771297,0.007852091,0.075670394,0,0.005967161,-0.00270666
20110428,0.003549118,-0.009757449,0.013318908,-0.007965642,0.017582518,0.000265965,-0.01902483
20110429,0.00229802,0.009700795,0.003302541,0.003786821,0,0.024294485,-0.027609663
20110502,-0.001754249,-0.011056903,-0.007721736,0.027105309,-0.022026819,-0.009051845,0.004621305
20110503,-0.003385027,0.005529683,-0.025801002,-0.013712589,0.006659774,-0.009664552,-0.018409418
20110504,-0.006878915,0.003927278,-0.001136646,0.007629819,-0.001106612,-0.022318209,-0.015510671
20110505,-0.009111216,-0.008099714,0.009059835,-0.014405259,-0.007782203,-0.012536251,-0.004186752
20110506,0.003812643,-0.000260034,0.005621172,0.002482915,0.008889372,0.008647502,0.019252476
20110509,0.00453387,0.002708329,0.00223949,0.016064276,-0.023277839,0.011892009,0.011660748
20110510,0.008041616,0.005307888,0,0.015516002,0.00090559,0.010777711,0.012731608
20110511,-0.01117369,-0.006373266,-0.00673362,0.002154677,-0.029386587,-0.025938513,-0.005874219
20110512,0.004883493,-0.001902809,0.005615205,0.008234999,-0.011718393,-0.01235096,0.002017963
20110513,-0.008100046,-0.017669185,-0.003364654,-0.01717973,-0.021204229,-0.021400363,-0.01108117
20110516,-0.006223719,-0.021371758,-0.026182797,-0.050888113,-0.008220698,-0.002259551,0.013732279
20110517,-0.000368629,0.008484901,-0.015107546,0.011876198,0.008461104,-0.038530871,-0.010746538
20110518,0.008765273,0.01103588,0.015107308,0.011636038,-0.007248205,0.03058158,0.00675116
20110519,0.002175573,0.001940117,-0.003466,0.008664356,0.00338925,0.000474887,0.007307237
20110520,-0.007717974,-0.01571585,-0.002317684,-0.000780304,-0.008738066,-0.009254693,-0.003580402
20110523,-0.011997265,-0.002448996,-0.015195875,-0.012308439,-0.021187886,-0.023664816,-0.010140239
20110524,-0.000827722,-0.006630936,-0.011848922,-0.015148156,0.008677244,-0.00334258,-0.017935891
20110525,0.003178113,0.013722416,0.004756669,-0.005239703,-0.004452899,0.016602414,-0.013185549
20110526,0.003945322,-0.005299015,0.005913481,0.014151395,-0.002730725,0.009062808,-0.007644142
20110527,0.004072616,0.007168247,0.001178306,-0.004471984,0.018475276,0.003927278,-0.003384722
20110531,0.010537014,0.030414746,0.022132265,0.013100808,0.004383379,0.011406696,0.009175774
20110601,-0.023048225,-0.006692344,-0.036367348,-0.022077934,-0.037132974,-0.044056386,-0.027999349
20110602,-0.001225587,0.001711534,-0.016260488,0.006501817,0.009038034,0.009340244,0.002372184
20110603,-0.009781492,-0.007720728,-0.032709159,-0.027909882,-0.004007017,-0.01072329,-0.02346619
20110606,-0.010818516,-0.015847917,-0.021560772,-0.014064442,-0.045696355,-0.012340836,-0.022037042
20110607,-0.000956866,-0.017908402,-0.011605079,0.009967162,-0.012954549,0.00019998,-0.000601181
20110608,-0.004195663,0.000601819,-0.011741664,0.002662453,-0.020702832,-0.018593798,-0.014160792
20110609,0.007350409,-0.002259551,0.002621561,0.008630649,0.025745716,0.01236721,0.015175271
20110610,-0.014078483,-0.017006799,-0.006566512,-0.016746442,0.003963136,-0.025198841,0.007558363
20110613,0.000668532,0.002145696,-0.006609797,-0.001287829,0.03243234,-0.014046187,0.013881209
20110614,0.012532914,0.017723015,0.01709406,0.019508466,-0.010006902,0.025039869,0.010094875
20110615,-0.01758557,-0.017264172,-0.022413312,-0.021174608,-0.02031802,-0.022841901,-0.013261547
20110616,0.001752798,-0.004877878,-0.042211501,-0.012607137,-0.009784715,-0.001987975,0.014134634
20110617,0.00304039,-0.015184706,-0.026781443,0.014702388,0.017648348,0.005119871,0.010345302
20110620,0.005380689,-0.015545203,-0.015838774,0.007217888,-0.003661696,0.022975041,0.003736012
20110621,0.013334179,0.031159462,0.046784344,0.034091234,0.029690832,0.03217189,0.013850636
20110622,-0.00648946,-0.008303378,-0.022410244,-0.0134764,0.0050751,-0.012305402,-0.00524674
20110623,-0.002831993,0.026369255,0,0.0131166,-0.002534208,0.003986045,-0.006991383
20110624,-0.011795077,-0.014842609,-0.022923753,-0.00832657,0.004556603,-0.00538447,0.003002488
20110627,0.009142537,0.017284754,0.002894806,0.04419199,0.010053296,0.007867966,0.002850932
20110628,0.012861293,0.009651276,0.004325631,0.005451116,0.003993017,0.029713159,0.010513539
20110629,0.008248633,-0.003645637,-0.00867048,0.009003348,0.033071074,-0.004632714,0.01412576
20110630,0.010068372,0.004868131,0.01440968,0.001516849,0.003367324,0.029551035,0.012318811
20110701,0.014306869,0.022359161,0.017021312,0.024156859,0.029344216,0.02008592,0.017440035
20110705,-0.001337072,0.01781536,0.004210125,0.017507839,-0.007255256,-0.001750531,-6.70E-05
20110706,0.001001058,0.006645867,-0.019802787,0.004680032,-0.013242293,0.015102383,-0.001180697
20110707,0.010399583,0.015346636,0.021202627,0.011834693,0.01465016,0.013982784,0.008868558
20110708,-0.006985459,0.007002426,-0.028370668,0.007079878,-0.014174992,-0.01098916,-0.015130897
20110711,-0.018256167,-0.016001341,-0.027718636,-0.026601709,-0.054767744,-0.020589517,-0.025135261
20110712,-0.004443369,-0.000706249,-0.050048806,-0.006229362,-0.018260717,-0.011437156,0.00659421
20110713,0.003101027,0.011998727,0.007745923,0.010689661,0.010185947,0.015865475,0.001383043
20110714,-0.006738783,-0.000698244,-0.006192132,-0.014721836,-0.01146649,-0.009804911,-0.000691239
20110715,0.005539056,0.019787921,-0.001554207,0.011766502,-0.016538002,0.016410606,0.010863775
20110718,-0.008163118,0.024042645,-0.039656008,-0.006314897,-0.016815593,-0.014367723,-0.022546268
20110719,0.016177149,0.008125895,0.047402535,0.030403106,0.007391615,0.016924961,0.012062949
20110720,-0.000671058,0.026318607,0.018349611,-0.011577764,0.015657775,0.006092404,-0.013567625
20110721,0.013455263,0.001007492,-0.015267964,-0.010915356,0.043077689,0.011626154,0.004159338
20110722,0.00090744,0.015398827,0.175890925,0.01540572,-0.001489108,-0.059533467,-0.003458975
20110725,-0.005658995,0.013134365,-0.015605129,-0.014092839,-0.008731005,0.004838277,-0.003190083
20110726,-0.004113421,0.012245714,0.00392429,0.003226788,-0.004897976,-0.004363506,0.001088407
20110727,-0.020517724,-0.027187247,-0.019776268,0.038191337,-0.037062404,-0.037382084,-0.023386341
20110728,-0.003239208,-0.001962925,-0.012056387,0.006191791,-0.00235477,-0.016917294,0.018921847
20110729,-0.006471428,-0.003425862,-0.010840547,-0.00618207,0.004182242,-0.008567597,0.018708892
20110801,-0.004140861,0.01592945,-0.01648412,-0.005407595,0.003645348,0.019347622,-0.004748255
20110802,-0.025888908,-0.019958859,-0.015352245,-0.044438944,-0.038140177,-0.035779521,-0.026689004
20110803,0.005003146,0.009366992,0.007007391,-0.008252962,0.005922428,-0.00930415,-0.001464071
20110804,-0.049001656,-0.039488509,-0.096708056,-0.041227285,-0.068015492,-0.072463172,-0.052153664
20110805,-0.000575082,-0.009986702,0.009188655,0.006036742,-0.040152427,0.015952086,0.014242098
